pn_1,13279393794
pn_2,15556004659
pn_3,13469592107
pn_4,18643666945
pn_5,15202497336
pn_6,15560593207
pn_7,13589708819
pn_8,14536657420
pn_9,18709843225
pn_10,13109477327
pn_11,13171359703
pn_12,15943473134
pn_13,13068636104
pn_14,18533879261
pn_15,13635369961
pn_16,18169111017
pn_17,14754533620
pn_18,13819036804
pn_19,15110654316
pn_20,18583657262
pn_21,15810110600
pn_22,13493208311
pn_23,15002298753
pn_24,13442011643
pn_25,14780634966
pn_26,18138798083
pn_27,15566568028
pn_28,13465130788
pn_29,13950240178
pn_30,18265658511
pn_31,18001184809
pn_32,13846294000
pn_33,13783442537
pn_34,18622982097
pn_35,18726025837
pn_36,18936182100
pn_37,18249936189
pn_38,18208821095
pn_39,15068812713
pn_40,15954445395
pn_41,18059702786
pn_42,18595674569
pn_43,15757655584
pn_44,15097754520
pn_45,18911743064
pn_46,15152375294
pn_47,14555000984
pn_48,18159582643
pn_49,15356994148
pn_50,13515156322
pn_51,15586652434
pn_52,13225356410
pn_53,18037480521
pn_54,15853940199
pn_55,14785493890
pn_56,15523204482
pn_57,13111887559
pn_58,18195698974
pn_59,14761623356
pn_60,18546840358
pn_61,18886133317
pn_62,13162956727
pn_63,13747785275
pn_64,18206127147
pn_65,15944433087
pn_66,14527250520
pn_67,14565369517
pn_68,15873286026
pn_69,13764161547
pn_70,18893099486
pn_71,18154403653
pn_72,13975723211
pn_73,13250856980
pn_74,14779145757
pn_75,13839421778
pn_76,14555420084
pn_77,13724801666
pn_78,18261615430
pn_79,18286968434
pn_80,13006843796
pn_81,13905715163
pn_82,18193653200
pn_83,15065611305
pn_84,18174065972
pn_85,18788162771
pn_86,18023039351
pn_87,15610451979
pn_88,18087476762
pn_89,14522310342
pn_90,15331771588
pn_91,13038730140
pn_92,14763064523
pn_93,15174098200
pn_94,13751266421
pn_95,14500361219
pn_96,18887739070
pn_97,13995728156
pn_98,14577807397
pn_99,13805062963
pn_100,14571048120
pn_101,13576136902
pn_102,13683792017
pn_103,13668773909
pn_104,15887240637
pn_105,13787500085
pn_106,15535771247
pn_107,15648988336
pn_108,15349536261
pn_109,15389591888
pn_110,13786277816
pn_111,15221460239
pn_112,13736255654
pn_113,15292808498
pn_114,13175297869
pn_115,15687408354
pn_116,15650194097
pn_117,15141960085
pn_118,13070217835
pn_119,15254474531
pn_120,15054484056
pn_121,13382698643
pn_122,18751912567
pn_123,18576036660
pn_124,15382676610
pn_125,18838282887
pn_126,13600351910
pn_127,13439713475
pn_128,15103356808
pn_129,13634008190
pn_130,13655454251
pn_131,18588302116
pn_132,13821880954
pn_133,14595222360
pn_134,15133865945
pn_135,18244375373
pn_136,13762035021
pn_137,18867238292
pn_138,15884085073
pn_139,13931928692
pn_140,13546660881
pn_141,15780231336
pn_142,13139991115
pn_143,13758821127
pn_144,18558652596
pn_145,13041037587
pn_146,15171385328
pn_147,18969193438
pn_148,14701868653
pn_149,15173510350
pn_150,18510871057
pn_151,13036143679
pn_152,18040200907
pn_153,14521362427
pn_154,18158000414
pn_155,13752003377
pn_156,18956638664
pn_157,15015351156
pn_158,13942608389
pn_159,18233055630
pn_160,13783025260
pn_161,18130448050
pn_162,13509396843
pn_163,13467704605
pn_164,15294174492
pn_165,15651409184
pn_166,13267231806
pn_167,15388287100
pn_168,15134470325
pn_169,14572590625
pn_170,13427469812
pn_171,14549617887
pn_172,15743605584
pn_173,13975611289
pn_174,14574077825
pn_175,13269226109
pn_176,18946736351
pn_177,14559837900
pn_178,15732780712
pn_179,18799894962
pn_180,15327437102
pn_181,13609991680
pn_182,14586926320
pn_183,13605752058
pn_184,13783651292
pn_185,18299208488
pn_186,18032069171
pn_187,15947177726
pn_188,13118642146
pn_189,14518161806
pn_190,14745986014
pn_191,18046242567
pn_192,15192981986
pn_193,15662098359
pn_194,18962602228
pn_195,13698436224
pn_196,13213039571
pn_197,18233763806
pn_198,15962752591
pn_199,14721217150
pn_200,15817020615
pn_201,13668336983
pn_202,13893642203
pn_203,14500696143
pn_204,15527955821
pn_205,18974903836
pn_206,14596999870
pn_207,13612411630
pn_208,18147243531
pn_209,18111539071
pn_210,15067099645
pn_211,13141541882
pn_212,13552691666
pn_213,15068548750
pn_214,18638663023
pn_215,15637098774
pn_216,15600271327
pn_217,14780889014
pn_218,15546583238
pn_219,13260430248
pn_220,15623479974
pn_221,15096996262
pn_222,15879355306
pn_223,18507397368
pn_224,18904462585
pn_225,15530298713
pn_226,18036187645
pn_227,13972511011
pn_228,15058245496
pn_229,13525498207
pn_230,14562546853
pn_231,15302057633
pn_232,15827202751
pn_233,13380080347
pn_234,14555384462
pn_235,18153542203
pn_236,13769628278
pn_237,15709834472
pn_238,18883146964
pn_239,15144158574
pn_240,18526371665
pn_241,18691183606
pn_242,15238665535
pn_243,13643364083
pn_244,13831573196
pn_245,14554812422
pn_246,13757743403
pn_247,13156327603
pn_248,13344375712
pn_249,13150877046
pn_250,13649284366
pn_251,13341055456
pn_252,13540323405
pn_253,15271549473
pn_254,13049196523
pn_255,13718805249
pn_256,13545903453
pn_257,18188070939
pn_258,15534520352
pn_259,15065699410
pn_260,15845725925
pn_261,15921363024
pn_262,15289524813
pn_263,13375099075
pn_264,15250121139
pn_265,15916492966
pn_266,14585235439
pn_267,13057890031
pn_268,13656810866
pn_269,15619837020
pn_270,15859744718
pn_271,13279459565
pn_272,18035333101
pn_273,13189982840
pn_274,13090417050
pn_275,18804845180
pn_276,15024087109
pn_277,13807332849
pn_278,13042563786
pn_279,15131933351
pn_280,15063035558
pn_281,13172800191
pn_282,13290993244
pn_283,18237541725
pn_284,18273858618
pn_285,15886799828
pn_286,13737642178
pn_287,15571633075
pn_288,18682403417
pn_289,18553351666
pn_290,13929780983
pn_291,13863009742
pn_292,15279413411
pn_293,15681636381
pn_294,13042165458
pn_295,15359930184
pn_296,15860854725
pn_297,15500273666
pn_298,15097279180
pn_299,13970848076
pn_300,13572493606
pn_301,13843691016
pn_302,18603628316
pn_303,18244441494
pn_304,18608064984
pn_305,13497346848
pn_306,13712827754
pn_307,15767265160
pn_308,14538357509
pn_309,15135444286
pn_310,14755009595
pn_311,18628069946
pn_312,14717229138
pn_313,18850042540
pn_314,15571189972
pn_315,13478350774
pn_316,15335114518
pn_317,14719753050
pn_318,15762012770
pn_319,13194309860
pn_320,18687800630
pn_321,15965926084
pn_322,13655239863
pn_323,15525902922
pn_324,13875564857
pn_325,13240396577
pn_326,15959307864
pn_327,18776853642
pn_328,13462885666
pn_329,13543058448
pn_330,13755372259
pn_331,15655990274
pn_332,13279099288
pn_333,14557126164
pn_334,18926700860
pn_335,14551759209
pn_336,15731860409
pn_337,15702890034
pn_338,13724630657
pn_339,15774986005
pn_340,13110678128
pn_341,13018607426
pn_342,15181677033
pn_343,15169872534
pn_344,14512046775
pn_345,13556720021
pn_346,18137908880
pn_347,14571518465
pn_348,13156769620
pn_349,15282151565
pn_350,15173112266
pn_351,13390810878
pn_352,13985752989
pn_353,15138873650
pn_354,13675333445
pn_355,15769620370
pn_356,18778832289
pn_357,14760424444
pn_358,18258798316
pn_359,15389366250
pn_360,13790405021
pn_361,13038618477
pn_362,13016584972
pn_363,18554630444
pn_364,13475940474
pn_365,13252794306
pn_366,15042459858
pn_367,18157770741
pn_368,15544779921
pn_369,18918545788
pn_370,15869858460
pn_371,15933785795
pn_372,15597189062
pn_373,18037684041
pn_374,15345250945
pn_375,15600954111
pn_376,14582149555
